TimeID,ShopID,UserID,ProductID,TotalIncome,TotalProductOrdered
106,SH00891,SU00791,PR00081,1660240,8
106,SH00891,SU00791,PR00141,12184450,25
106,SH00891,SU00791,PR00232,15516963,33
106,SH00891,SU00791,PR00233,3674482,14
106,SH00891,SU00791,PR00245,10402854,23
106,SH00891,SU00791,PR00284,5058066,39
106,SH00891,SU00791,PR00360,21079849,49
106,SH00891,SU00791,PR00394,13533690,30
106,SH00891,SU00791,PR00407,152737,13
106,SH00891,SU00791,PR00552,5116380,12
106,SH00891,SU00791,PR00752,14169190,41
106,SH00891,SU00791,PR00765,1700632,8
106,SH00891,SU00791,PR00804,5573733,33
106,SH00891,SU00791,PR00866,98535,3
106,SH00891,SU00791,PR00950,11171823,39
757,SH00812,SU00878,PR00031,1909578,33
757,SH00812,SU00878,PR00090,7797856,44
757,SH00812,SU00878,PR00159,714318,2
757,SH00812,SU00878,PR00193,1785030,26
757,SH00812,SU00878,PR00318,3354820,20
757,SH00812,SU00878,PR00353,2247618,6
757,SH00812,SU00878,PR00390,3243048,8
757,SH00812,SU00878,PR00419,422676,1
757,SH00812,SU00878,PR00440,344066,2
757,SH00812,SU00878,PR00491,14438644,34
757,SH00812,SU00878,PR00502,921936,8
757,SH00812,SU00878,PR00540,11591118,33
757,SH00812,SU00878,PR00559,300336,1
757,SH00812,SU00878,PR00605,6354024,47
757,SH00812,SU00878,PR00680,1823490,45
757,SH00812,SU00878,PR00731,15976593,41
757,SH00812,SU00878,PR00998,1282015,7
760,SH00643,SU00897,PR00022,5129289,33
760,SH00643,SU00897,PR00034,2606142,42
760,SH00643,SU00897,PR00114,8804094,41
760,SH00643,SU00897,PR00161,2639856,16
760,SH00643,SU00897,PR00206,548796,38
760,SH00643,SU00897,PR00240,8214646,22
760,SH00643,SU00897,PR00295,4241872,16
760,SH00643,SU00897,PR00352,4409445,15
760,SH00643,SU00897,PR00487,1961850,29
760,SH00643,SU00897,PR00513,11881324,28
760,SH00643,SU00897,PR00623,7071201,17
760,SH00643,SU00897,PR00931,7975200,16
760,SH00643,SU00897,PR00959,10485864,24
760,SH00643,SU00897,PR00962,3781722,21
760,SH00643,SU00897,PR00986,3154816,32
483,SH00609,SU00432,PR00046,857340,44
483,SH00609,SU00432,PR00116,3269914,41
483,SH00609,SU00432,PR00131,2372706,14
483,SH00609,SU00432,PR00315,9878365,35
483,SH00609,SU00432,PR00522,10445116,22
483,SH00609,SU00432,PR00584,4693411,17
483,SH00609,SU00432,PR00703,12836043,27
483,SH00609,SU00432,PR00763,20376988,46
483,SH00609,SU00432,PR00841,3297310,10
483,SH00609,SU00432,PR00868,4508166,13
483,SH00609,SU00432,PR00917,180048,2
483,SH00609,SU00432,PR00935,2114574,7
483,SH00609,SU00432,PR00952,7896720,16
483,SH00609,SU00432,PR00995,1108650,38
740,SH00721,SU00878,PR00076,8222428,29
740,SH00721,SU00878,PR00151,3106032,48
740,SH00721,SU00878,PR00269,97794,3
740,SH00721,SU00878,PR00507,2063650,10
740,SH00721,SU00878,PR00526,14854525,35
740,SH00721,SU00878,PR00602,7144680,20
740,SH00721,SU00878,PR00761,3055715,13
740,SH00721,SU00878,PR00826,3198704,31
740,SH00721,SU00878,PR00862,643632,24
97,SH00132,SU00790,PR00134,173795,1
97,SH00132,SU00790,PR00211,11704940,26
97,SH00132,SU00790,PR00235,2189330,26
97,SH00132,SU00790,PR00510,15063656,38
97,SH00132,SU00790,PR00525,3698323,41
97,SH00132,SU00790,PR00553,5719494,22
97,SH00132,SU00790,PR00562,5893545,41
97,SH00132,SU00790,PR00635,1249530,15
97,SH00132,SU00790,PR00680,972528,24
97,SH00132,SU00790,PR00717,9326460,33
97,SH00132,SU00790,PR00858,1268552,8
97,SH00132,SU00790,PR00859,169204,4
97,SH00132,SU00790,PR00909,5441632,14
97,SH00132,SU00790,PR00927,6723200,40
97,SH00132,SU00790,PR00963,3832928,44
382,SH00726,SU00028,PR00097,7490475,15
382,SH00726,SU00028,PR00196,5527656,36
382,SH00726,SU00028,PR00212,3880506,14
382,SH00726,SU00028,PR00319,19261882,41
382,SH00726,SU00028,PR00527,13931568,48
382,SH00726,SU00028,PR00747,312540,1
382,SH00726,SU00028,PR00788,1143625,7
382,SH00726,SU00028,PR00895,8295408,36
382,SH00726,SU00028,PR00925,10159860,30
382,SH00726,SU00028,PR00976,21018700,50
340,SH00340,SU00308,PR00072,541762,26
340,SH00340,SU00308,PR00099,3744260,10
340,SH00340,SU00308,PR00430,6860995,19
340,SH00340,SU00308,PR00510,14270832,36
340,SH00340,SU00308,PR00545,7486080,40
340,SH00340,SU00308,PR00611,8236092,17
340,SH00340,SU00308,PR00612,12231100,50
340,SH00340,SU00308,PR00618,5452400,20
340,SH00340,SU00308,PR00627,17828232,38
340,SH00340,SU00308,PR00640,7361340,30
340,SH00340,SU00308,PR00683,9036552,19
340,SH00340,SU00308,PR00690,15861204,36
340,SH00340,SU00308,PR00717,5652400,20
340,SH00340,SU00308,PR00739,7451724,46
340,SH00340,SU00308,PR00744,9930847,29
340,SH00340,SU00308,PR00844,8783723,29
340,SH00340,SU00308,PR00861,8532552,28
340,SH00340,SU00308,PR00947,8534592,24
340,SH00340,SU00308,PR00972,18254446,43
24,SH00448,SU00963,PR00083,17537835,49
24,SH00448,SU00963,PR00257,8424587,29
24,SH00448,SU00963,PR00291,7220000,16
24,SH00448,SU00963,PR00325,14787264,32
24,SH00448,SU00963,PR00438,4767480,34
24,SH00448,SU00963,PR00474,828924,3
24,SH00448,SU00963,PR00541,2587940,10
24,SH00448,SU00963,PR00650,14527964,31
24,SH00448,SU00963,PR00682,7845520,16
24,SH00448,SU00963,PR00698,11020884,28
24,SH00448,SU00963,PR00893,1036500,6
24,SH00448,SU00963,PR00947,8890200,25
584,SH00699,SU00580,PR00017,7971336,18
584,SH00699,SU00580,PR00279,14597388,37
584,SH00699,SU00580,PR00315,1411195,5
584,SH00699,SU00580,PR00336,616678,2
584,SH00699,SU00580,PR00393,3041260,20
584,SH00699,SU00580,PR00407,35247,3
584,SH00699,SU00580,PR00411,3141481,17
584,SH00699,SU00580,PR00412,1390032,28
584,SH00699,SU00580,PR00439,7558434,26
584,SH00699,SU00580,PR00526,12308035,29
584,SH00699,SU00580,PR00620,5368170,15
584,SH00699,SU00580,PR00643,9754776,36
584,SH00699,SU00580,PR00735,1636992,16
584,SH00699,SU00580,PR00757,2205170,22
584,SH00699,SU00580,PR00784,21923,1
584,SH00699,SU00580,PR00822,1112940,6
584,SH00699,SU00580,PR00863,18694872,42
432,SH00161,SU00052,PR00048,11429088,48
432,SH00161,SU00052,PR00216,16683940,35
432,SH00161,SU00052,PR00253,16471884,44
432,SH00161,SU00052,PR00332,776926,2
432,SH00161,SU00052,PR00415,7773976,28
432,SH00161,SU00052,PR00441,9060012,27
432,SH00161,SU00052,PR00540,12996102,37
432,SH00161,SU00052,PR00597,2053506,26
432,SH00161,SU00052,PR00616,8051302,34
432,SH00161,SU00052,PR00634,5640984,12
432,SH00161,SU00052,PR00700,11172252,42
432,SH00161,SU00052,PR00727,1022609,7
432,SH00161,SU00052,PR00753,821676,2
432,SH00161,SU00052,PR00784,723459,33
432,SH00161,SU00052,PR00840,187122,2
432,SH00161,SU00052,PR00854,1732976,7
432,SH00161,SU00052,PR00897,3879648,36
432,SH00161,SU00052,PR00946,17869541,47
432,SH00161,SU00052,PR00959,15728796,36
432,SH00161,SU00052,PR00991,1469556,44
51,SH00784,SU00807,PR00116,797540,10
51,SH00784,SU00807,PR00128,2310854,14
51,SH00784,SU00807,PR00145,5303386,46
51,SH00784,SU00807,PR00173,16444044,36
51,SH00784,SU00807,PR00186,10227008,44
51,SH00784,SU00807,PR00566,1768848,8
51,SH00784,SU00807,PR00623,20381697,49
51,SH00784,SU00807,PR00661,5370645,21
51,SH00784,SU00807,PR00857,1755204,11
51,SH00784,SU00807,PR00887,426515,1
51,SH00784,SU00807,PR00895,230428,1
51,SH00784,SU00807,PR01000,13600904,37
417,SH00016,SU00530,PR00030,1492376,8
417,SH00016,SU00530,PR00034,620510,10
417,SH00016,SU00530,PR00046,779400,40
417,SH00016,SU00530,PR00092,16824108,42
417,SH00016,SU00530,PR00101,628128,27
417,SH00016,SU00530,PR00110,19685576,41
417,SH00016,SU00530,PR00159,7500339,21
417,SH00016,SU00530,PR00303,5291250,25
417,SH00016,SU00530,PR00368,6184472,28
417,SH00016,SU00530,PR00603,7724453,37
417,SH00016,SU00530,PR00687,13998369,33
417,SH00016,SU00530,PR00716,3593862,18
417,SH00016,SU00530,PR00732,13296874,41
417,SH00016,SU00530,PR00945,11116021,37
417,SH00016,SU00530,PR00947,355608,1
682,SH00991,SU00418,PR00017,4871372,11
682,SH00991,SU00418,PR00040,275854,1
682,SH00991,SU00418,PR00171,3611786,34
682,SH00991,SU00418,PR00215,2479064,28
682,SH00991,SU00418,PR00258,2873598,21
682,SH00991,SU00418,PR00307,3259256,7
682,SH00991,SU00418,PR00316,326061,1
682,SH00991,SU00418,PR00325,1386306,3
682,SH00991,SU00418,PR00342,4640104,19
682,SH00991,SU00418,PR00357,5925612,22
682,SH00991,SU00418,PR00376,3248349,13
682,SH00991,SU00418,PR00510,14270832,36
682,SH00991,SU00418,PR00524,10329484,44
682,SH00991,SU00418,PR00590,4886820,10
682,SH00991,SU00418,PR00620,15030876,42
682,SH00991,SU00418,PR00674,16744933,41
682,SH00991,SU00418,PR00677,1412555,5
682,SH00991,SU00418,PR00747,8126040,26
682,SH00991,SU00418,PR00814,8722491,37
682,SH00991,SU00418,PR00934,4713240,24
682,SH00991,SU00418,PR00958,7471728,22
682,SH00991,SU00418,PR00984,1885368,34
152,SH00664,SU00453,PR00137,1504135,19
152,SH00664,SU00453,PR00245,1356894,3
152,SH00664,SU00453,PR00246,3265700,25
152,SH00664,SU00453,PR00259,9441188,34
152,SH00664,SU00453,PR00408,7670712,21
152,SH00664,SU00453,PR00410,2451348,6
152,SH00664,SU00453,PR00483,592110,34
152,SH00664,SU00453,PR00583,858460,20
152,SH00664,SU00453,PR00655,14845965,43
152,SH00664,SU00453,PR00661,6649370,26
152,SH00664,SU00453,PR00732,2594512,8
152,SH00664,SU00453,PR00745,1988325,25
152,SH00664,SU00453,PR00895,921712,4
152,SH00664,SU00453,PR00934,5498780,28
829,SH00960,SU00266,PR00043,842310,14
829,SH00960,SU00266,PR00068,15692578,46
829,SH00960,SU00266,PR00080,156230,10
829,SH00960,SU00266,PR00092,14821238,37
829,SH00960,SU00266,PR00105,14665582,46
829,SH00960,SU00266,PR00109,3875496,31
829,SH00960,SU00266,PR00161,7589586,46
829,SH00960,SU00266,PR00235,3283995,39
829,SH00960,SU00266,PR00247,4882550,50
829,SH00960,SU00266,PR00366,5423140,31
829,SH00960,SU00266,PR00495,8153920,40
829,SH00960,SU00266,PR00545,8421840,45
829,SH00960,SU00266,PR00777,3420720,36
829,SH00960,SU00266,PR00787,11150775,25
829,SH00960,SU00266,PR00870,290785,11
766,SH00438,SU00037,PR00002,2139114,6
766,SH00438,SU00037,PR00039,11279345,35
766,SH00438,SU00037,PR00049,7501032,22
766,SH00438,SU00037,PR00059,923800,8
766,SH00438,SU00037,PR00100,6885228,28
766,SH00438,SU00037,PR00123,3364160,20
766,SH00438,SU00037,PR00140,5498220,13
766,SH00438,SU00037,PR00312,2727900,45
766,SH00438,SU00037,PR00330,1538656,4
766,SH00438,SU00037,PR00409,2179269,9
766,SH00438,SU00037,PR00491,3397328,8
766,SH00438,SU00037,PR00508,516164,22
766,SH00438,SU00037,PR00511,15289355,31
766,SH00438,SU00037,PR00554,4608828,21
766,SH00438,SU00037,PR00588,324576,9
766,SH00438,SU00037,PR00619,6571096,49
766,SH00438,SU00037,PR00723,452811,3
766,SH00438,SU00037,PR00882,2303793,9
766,SH00438,SU00037,PR00903,459184,11
766,SH00438,SU00037,PR00994,13913880,40
533,SH00251,SU00902,PR00009,11240960,40
533,SH00251,SU00902,PR00065,6521013,27
533,SH00251,SU00902,PR00112,3840606,9
533,SH00251,SU00902,PR00147,3408075,9
533,SH00251,SU00902,PR00153,717984,8
533,SH00251,SU00902,PR00231,3570616,14
533,SH00251,SU00902,PR00245,5427576,12
533,SH00251,SU00902,PR00247,4198993,43
533,SH00251,SU00902,PR00252,6851182,26
533,SH00251,SU00902,PR00341,16763800,40
533,SH00251,SU00902,PR00353,18730150,50
533,SH00251,SU00902,PR00475,8991344,46
533,SH00251,SU00902,PR00516,4915225,35
533,SH00251,SU00902,PR00548,1049874,14
533,SH00251,SU00902,PR00593,5773560,12
533,SH00251,SU00902,PR00653,4500120,10
533,SH00251,SU00902,PR00694,13323232,32
533,SH00251,SU00902,PR00784,306922,14
533,SH00251,SU00902,PR00828,1426850,25
533,SH00251,SU00902,PR00996,9336411,21
620,SH00555,SU00647,PR00054,7935270,35
620,SH00555,SU00647,PR00101,372224,16
620,SH00555,SU00647,PR00130,803166,21
620,SH00555,SU00647,PR00153,3679668,41
620,SH00555,SU00647,PR00170,3920110,10
620,SH00555,SU00647,PR00184,1467072,27
620,SH00555,SU00647,PR00234,4315560,10
620,SH00555,SU00647,PR00403,8089074,21
620,SH00555,SU00647,PR00490,10863038,23
620,SH00555,SU00647,PR00506,1067733,3
620,SH00555,SU00647,PR00562,3018645,21
620,SH00555,SU00647,PR00606,7033728,24
620,SH00555,SU00647,PR00622,3142503,39
620,SH00555,SU00647,PR00672,1050425,25
620,SH00555,SU00647,PR00676,10323688,38
620,SH00555,SU00647,PR00678,426882,3
620,SH00555,SU00647,PR00710,14398272,32
620,SH00555,SU00647,PR00739,2105922,13
620,SH00555,SU00647,PR00817,9801855,45
620,SH00555,SU00647,PR00818,2821386,38
620,SH00555,SU00647,PR00875,563060,4
620,SH00555,SU00647,PR00882,7679310,30
723,SH00097,SU00160,PR00025,3247140,26
723,SH00097,SU00160,PR00030,1119282,6
723,SH00097,SU00160,PR00034,2109734,34
723,SH00097,SU00160,PR00052,1281292,31
723,SH00097,SU00160,PR00079,1306285,23
723,SH00097,SU00160,PR00088,8063638,22
723,SH00097,SU00160,PR00105,10520961,33
723,SH00097,SU00160,PR00184,760704,14
723,SH00097,SU00160,PR00258,1505218,11
723,SH00097,SU00160,PR00284,389082,3
723,SH00097,SU00160,PR00358,4684644,37
723,SH00097,SU00160,PR00364,5308320,15
723,SH00097,SU00160,PR00365,3428208,7
723,SH00097,SU00160,PR00391,1479038,22
723,SH00097,SU00160,PR00435,7878075,23
723,SH00097,SU00160,PR00452,2175207,47
723,SH00097,SU00160,PR00643,3251592,12
723,SH00097,SU00160,PR00697,1112475,13
723,SH00097,SU00160,PR00703,2377045,5
723,SH00097,SU00160,PR00706,14664930,35
723,SH00097,SU00160,PR00717,2826200,10
723,SH00097,SU00160,PR00721,2548971,9
723,SH00097,SU00160,PR00803,12783888,26
723,SH00097,SU00160,PR00806,4828334,14
723,SH00097,SU00160,PR00869,2140776,6
837,SH00822,SU00590,PR00059,2424975,21
837,SH00822,SU00590,PR00060,1227031,13
837,SH00822,SU00590,PR00072,875154,42
837,SH00822,SU00590,PR00106,6198522,22
837,SH00822,SU00590,PR00142,9980884,31
837,SH00822,SU00590,PR00177,1609584,12
837,SH00822,SU00590,PR00198,6471738,18
837,SH00822,SU00590,PR00292,2909052,18
837,SH00822,SU00590,PR00310,3848184,9
837,SH00822,SU00590,PR00398,6296610,15
837,SH00822,SU00590,PR00447,3898104,21
837,SH00822,SU00590,PR00464,2192456,49
837,SH00822,SU00590,PR00485,5137600,38
837,SH00822,SU00590,PR00876,11769784,26
837,SH00822,SU00590,PR00978,253860,12
838,SH00624,SU00035,PR00048,7143180,30
838,SH00624,SU00035,PR00097,16479045,33
838,SH00624,SU00035,PR00168,3736296,18
838,SH00624,SU00035,PR00241,4242948,23
838,SH00624,SU00035,PR00392,24423550,50
838,SH00624,SU00035,PR00554,10753932,49
838,SH00624,SU00035,PR00598,1866930,39
838,SH00624,SU00035,PR00603,5427994,26
838,SH00624,SU00035,PR00712,14153970,46
838,SH00624,SU00035,PR00771,1106140,10
838,SH00624,SU00035,PR00799,14681856,42
838,SH00624,SU00035,PR00869,3924756,11
838,SH00624,SU00035,PR00877,13835101,49
838,SH00624,SU00035,PR00881,699220,10
404,SH00647,SU00037,PR00089,1017415,5
404,SH00647,SU00037,PR00098,3119116,44
404,SH00647,SU00037,PR00111,9992525,25
404,SH00647,SU00037,PR00215,1150994,13
404,SH00647,SU00037,PR00265,4422600,25
404,SH00647,SU00037,PR00399,277064,4
404,SH00647,SU00037,PR00404,12769884,36
404,SH00647,SU00037,PR00488,1837212,13
404,SH00647,SU00037,PR00598,1675450,35
404,SH00647,SU00037,PR00599,8579220,20
404,SH00647,SU00037,PR00624,4873195,47
404,SH00647,SU00037,PR00663,1564584,8
404,SH00647,SU00037,PR00719,866525,5
404,SH00647,SU00037,PR00743,18187026,41
404,SH00647,SU00037,PR00769,2743677,9
404,SH00647,SU00037,PR00809,281520,5
404,SH00647,SU00037,PR00872,4100595,15
404,SH00647,SU00037,PR00877,12141007,43
404,SH00647,SU00037,PR00926,2159000,40
404,SH00647,SU00037,PR00939,508690,14
404,SH00647,SU00037,PR00986,1873172,19
190,SH00186,SU00581,PR00059,2424975,21
190,SH00186,SU00581,PR00106,13242297,47
190,SH00186,SU00581,PR00283,8380152,27
190,SH00186,SU00581,PR00286,11552408,28
190,SH00186,SU00581,PR00307,465608,1
190,SH00186,SU00581,PR00308,8874558,38
190,SH00186,SU00581,PR00309,10161891,41
190,SH00186,SU00581,PR00334,2155644,12
190,SH00186,SU00581,PR00344,188016,6
190,SH00186,SU00581,PR00434,1020204,12
190,SH00186,SU00581,PR00583,1802766,42
190,SH00186,SU00581,PR00725,8790012,44
190,SH00186,SU00581,PR00860,2661720,30
190,SH00186,SU00581,PR00875,281530,2
190,SH00186,SU00581,PR00999,9278190,30
804,SH00028,SU00222,PR00054,1587054,7
804,SH00028,SU00222,PR00062,11409426,42
804,SH00028,SU00222,PR00143,1774955,35
804,SH00028,SU00222,PR00198,16179345,45
804,SH00028,SU00222,PR00211,17557410,39
804,SH00028,SU00222,PR00381,5606209,17
804,SH00028,SU00222,PR00382,11246900,50
804,SH00028,SU00222,PR00398,3777966,9
804,SH00028,SU00222,PR00479,15141240,36
804,SH00028,SU00222,PR00626,17281213,41
804,SH00028,SU00222,PR00804,3715822,22
804,SH00028,SU00222,PR00919,3927600,8
198,SH00306,SU00110,PR00065,8694684,36
198,SH00306,SU00110,PR00082,10936464,48
198,SH00306,SU00110,PR00177,5633544,42
198,SH00306,SU00110,PR00268,1561052,4
198,SH00306,SU00110,PR00277,3609165,37
198,SH00306,SU00110,PR00319,469802,1
198,SH00306,SU00110,PR00354,8748474,19
198,SH00306,SU00110,PR00375,4442382,9
198,SH00306,SU00110,PR00379,647634,19
198,SH00306,SU00110,PR00437,2919225,25
198,SH00306,SU00110,PR00453,14128550,50
198,SH00306,SU00110,PR00460,5506460,20
198,SH00306,SU00110,PR00618,6270260,23
198,SH00306,SU00110,PR00635,1915946,23
198,SH00306,SU00110,PR00678,1138352,8
198,SH00306,SU00110,PR00771,3871490,35
198,SH00306,SU00110,PR00832,21443972,44
198,SH00306,SU00110,PR00919,4909500,10
198,SH00306,SU00110,PR00924,14467204,34
198,SH00306,SU00110,PR00948,146881,1
526,SH00216,SU00137,PR00003,560220,4
526,SH00216,SU00137,PR00014,12557883,31
526,SH00216,SU00137,PR00092,1201722,3
526,SH00216,SU00137,PR00243,1866300,25
526,SH00216,SU00137,PR00295,9809329,37
526,SH00216,SU00137,PR00305,4110760,20
526,SH00216,SU00137,PR00336,8633492,28
526,SH00216,SU00137,PR00346,151256,14
526,SH00216,SU00137,PR00474,6907700,25
526,SH00216,SU00137,PR00529,2725062,6
526,SH00216,SU00137,PR00601,1747687,31
526,SH00216,SU00137,PR00606,9378304,32
526,SH00216,SU00137,PR00610,11604114,27
526,SH00216,SU00137,PR00766,322273,1
526,SH00216,SU00137,PR00807,9629800,20
560,SH00304,SU00226,PR00055,737397,3
560,SH00304,SU00226,PR00129,8126084,46
560,SH00304,SU00226,PR00145,4611640,40
560,SH00304,SU00226,PR00164,4471128,24
560,SH00304,SU00226,PR00269,1010538,31
560,SH00304,SU00226,PR00371,8451894,33
560,SH00304,SU00226,PR00456,657440,14
560,SH00304,SU00226,PR00495,6523136,32
560,SH00304,SU00226,PR00517,17278875,45
560,SH00304,SU00226,PR00534,17388727,43
560,SH00304,SU00226,PR00538,3620916,27
560,SH00304,SU00226,PR00658,2627079,39
560,SH00304,SU00226,PR00698,18105738,46
560,SH00304,SU00226,PR00710,7199136,16
560,SH00304,SU00226,PR00723,2113118,14
560,SH00304,SU00226,PR00729,3128276,37
560,SH00304,SU00226,PR00753,15611844,38
560,SH00304,SU00226,PR00868,3814602,11
560,SH00304,SU00226,PR00883,1501740,20
560,SH00304,SU00226,PR00924,16169228,38
560,SH00304,SU00226,PR00940,6791302,46
560,SH00304,SU00226,PR00982,1345708,28
852,SH00457,SU00272,PR00021,7533312,48
852,SH00457,SU00272,PR00056,13160200,40
852,SH00457,SU00272,PR00247,4687248,48
852,SH00457,SU00272,PR00267,752796,36
852,SH00457,SU00272,PR00292,5818104,36
852,SH00457,SU00272,PR00318,7212863,43
852,SH00457,SU00272,PR00345,616465,5
852,SH00457,SU00272,PR00378,3878118,9
852,SH00457,SU00272,PR00401,699535,5
852,SH00457,SU00272,PR00550,18586776,41
852,SH00457,SU00272,PR00559,1201344,4
852,SH00457,SU00272,PR00587,470210,5
852,SH00457,SU00272,PR00688,2434306,14
852,SH00457,SU00272,PR00690,881178,2
852,SH00457,SU00272,PR00707,617253,13
852,SH00457,SU00272,PR00861,1828404,6
852,SH00457,SU00272,PR00881,1817972,26
279,SH00048,SU00632,PR00233,1837241,7
279,SH00048,SU00632,PR00267,292754,14
279,SH00048,SU00632,PR00326,14082118,46
279,SH00048,SU00632,PR00364,14863296,42
279,SH00048,SU00632,PR00433,21033408,48
279,SH00048,SU00632,PR00470,1356393,3
279,SH00048,SU00632,PR00473,8814811,29
279,SH00048,SU00632,PR00548,749910,10
279,SH00048,SU00632,PR00553,259977,1
279,SH00048,SU00632,PR00570,740280,24
279,SH00048,SU00632,PR00681,10044498,29
279,SH00048,SU00632,PR00738,2313335,5
279,SH00048,SU00632,PR00749,2551780,10
279,SH00048,SU00632,PR00836,3854448,9
279,SH00048,SU00632,PR00876,14938572,33
279,SH00048,SU00632,PR00962,7923608,44
568,SH00979,SU00707,PR00046,584550,30
568,SH00979,SU00707,PR00205,727998,3
568,SH00979,SU00707,PR00267,230021,11
568,SH00979,SU00707,PR00319,13624258,29
568,SH00979,SU00707,PR00332,13596205,35
568,SH00979,SU00707,PR00431,4018828,44
568,SH00979,SU00707,PR00450,22186200,50
568,SH00979,SU00707,PR00477,6240452,29
568,SH00979,SU00707,PR00487,2503050,37
568,SH00979,SU00707,PR00633,9136992,24
568,SH00979,SU00707,PR00652,8941450,35
568,SH00979,SU00707,PR00663,8996358,46
568,SH00979,SU00707,PR00754,5518976,16
568,SH00979,SU00707,PR00915,4338540,9
790,SH00306,SU00426,PR00010,6388578,14
790,SH00306,SU00426,PR00054,2947386,13
790,SH00306,SU00426,PR00059,4388050,38
790,SH00306,SU00426,PR00136,9770075,35
790,SH00306,SU00426,PR00170,19208539,49
790,SH00306,SU00426,PR00247,4784899,49
790,SH00306,SU00426,PR00315,2540151,9
790,SH00306,SU00426,PR00339,1740690,42
790,SH00306,SU00426,PR00442,3850190,10
790,SH00306,SU00426,PR00628,19753380,45
790,SH00306,SU00426,PR00630,12387544,26
790,SH00306,SU00426,PR00655,13119690,38
790,SH00306,SU00426,PR00703,11885225,25
790,SH00306,SU00426,PR00731,16366266,42
790,SH00306,SU00426,PR00744,14382606,42
790,SH00306,SU00426,PR00831,11088700,35
790,SH00306,SU00426,PR00870,1030965,39
790,SH00306,SU00426,PR00973,6965152,16
871,SH00113,SU00898,PR00237,2753400,30
871,SH00113,SU00898,PR00250,1247521,47
871,SH00113,SU00898,PR00264,12245,1
871,SH00113,SU00898,PR00382,2699256,12
871,SH00113,SU00898,PR00545,7860384,42
871,SH00113,SU00898,PR00571,17594092,37
871,SH00113,SU00898,PR00692,16283729,49
871,SH00113,SU00898,PR00759,4203333,9
871,SH00113,SU00898,PR00768,12251428,38
871,SH00113,SU00898,PR00799,2097408,6
871,SH00113,SU00898,PR00865,11499600,48
871,SH00113,SU00898,PR00910,7200564,21
871,SH00113,SU00898,PR00996,21340368,48
454,SH00196,SU00754,PR00093,10878444,37
454,SH00196,SU00754,PR00098,1630447,23
454,SH00196,SU00754,PR00176,13178300,50
454,SH00196,SU00754,PR00241,8854848,48
454,SH00196,SU00754,PR00324,7902280,17
454,SH00196,SU00754,PR00335,2989155,15
454,SH00196,SU00754,PR00340,1394680,7
454,SH00196,SU00754,PR00348,3190512,12
454,SH00196,SU00754,PR00462,6202416,17
454,SH00196,SU00754,PR00576,7075272,24
454,SH00196,SU00754,PR00763,20376988,46
454,SH00196,SU00754,PR00781,2678011,7
454,SH00196,SU00754,PR00784,854997,39
454,SH00196,SU00754,PR00981,2390164,14
72,SH00861,SU00685,PR00059,1732125,15
72,SH00861,SU00685,PR00144,3715507,19
72,SH00861,SU00685,PR00240,4854109,13
72,SH00861,SU00685,PR00332,13984668,36
72,SH00861,SU00685,PR00469,14920368,48
72,SH00861,SU00685,PR00511,6411665,13
72,SH00861,SU00685,PR00670,5759736,38
72,SH00861,SU00685,PR00685,661330,10
72,SH00861,SU00685,PR00698,2755221,7
72,SH00861,SU00685,PR00728,8793268,44
72,SH00861,SU00685,PR00898,5226988,26
72,SH00861,SU00685,PR00952,18754710,38
878,SH00746,SU00863,PR00034,1985632,32
878,SH00746,SU00863,PR00078,4295296,32
878,SH00746,SU00863,PR00292,1777754,11
878,SH00746,SU00863,PR00397,2541715,37
878,SH00746,SU00863,PR00439,8430561,29
878,SH00746,SU00863,PR00634,16922952,36
878,SH00746,SU00863,PR00697,2139375,25
878,SH00746,SU00863,PR00829,18718263,41
878,SH00746,SU00863,PR00933,2558764,26
846,SH00834,SU00201,PR00002,2852152,8
846,SH00834,SU00201,PR00010,5932251,13
846,SH00834,SU00201,PR00168,3943868,19
846,SH00834,SU00201,PR00220,1122744,6
846,SH00834,SU00201,PR00292,4201964,26
846,SH00834,SU00201,PR00379,443118,13
846,SH00834,SU00201,PR00384,1819811,7
846,SH00834,SU00201,PR00455,1874661,23
846,SH00834,SU00201,PR00489,6158848,32
846,SH00834,SU00201,PR00523,1063125,21
846,SH00834,SU00201,PR00559,10211424,34
846,SH00834,SU00201,PR00690,14980026,34
846,SH00834,SU00201,PR00692,14622124,44
846,SH00834,SU00201,PR00777,4275900,45
846,SH00834,SU00201,PR00803,22617648,46
846,SH00834,SU00201,PR00829,11870118,26
846,SH00834,SU00201,PR00876,20370780,45
846,SH00834,SU00201,PR00903,918368,22
846,SH00834,SU00201,PR00913,1546062,14
846,SH00834,SU00201,PR00964,7971070,38
502,SH00514,SU00295,PR00061,79152,6
502,SH00514,SU00295,PR00103,14337167,41
502,SH00514,SU00295,PR00229,8550144,24
502,SH00514,SU00295,PR00296,6263912,46
502,SH00514,SU00295,PR00593,10584860,22
502,SH00514,SU00295,PR00762,11736250,50
65,SH00624,SU00154,PR00023,467840,32
65,SH00624,SU00154,PR00127,13302450,30
65,SH00624,SU00154,PR00162,3336726,17
65,SH00624,SU00154,PR00321,6081376,34
65,SH00624,SU00154,PR00322,1775034,18
65,SH00624,SU00154,PR00404,4256628,12
65,SH00624,SU00154,PR00449,13674830,37
65,SH00624,SU00154,PR00451,8098944,24
65,SH00624,SU00154,PR00462,10215744,28
65,SH00624,SU00154,PR00486,9798140,22
